Recency,Frequency,Monetary
4.330733340286331,1.3862943611198906,7.1130443840624835
4.219507705176107,1.3862943611198906,6.632133521022722
5.384495062789089,1.3862943611198906,6.334007604663525
3.2188758248682006,3.091042453358316,11.735393027855736
1.3862943611198906,2.302585092994046,8.202509843461513
4.736198448394496,0.6931471805599453,6.506650650150935
4.174387269895637,0.6931471805599453,6.3992436425478765
2.833213344056216,1.6094379124341003,6.694611562246261
4.574710978503383,1.3862943611198906,6.690295544136225
0.6931471805599453,2.1972245773362196,7.528498419486568
5.099866427824199,1.0986122886681098,7.474182104762846
4.3694478524670215,0.6931471805599453,6.6569835605504535
5.278114659230517,0.6931471805599453,6.369438547154207
3.1354942159291497,1.3862943611198906,6.717562827807613
3.295836866004329,2.302585092994046,8.981865132439246
2.302585092994046,1.6094379124341003,8.22988438262624
3.784189633918261,0.6931471805599453,5.5506312951620265
3.6109179126442243,2.772588722239781,8.767321360814657
3.784189633918261,1.791759469228055,8.529185001388596
0.6931471805599453,2.0794415416798357,9.50128237507538
4.454347296253507,1.0986122886681098,6.6934971352559
4.394449154672439,1.0986122886681098,8.965831447914955
4.61512051684126,0.6931471805599453,6.234430333369278
1.0986122886681098,2.9444389791664403,8.507629605767502
2.70805020110221,1.0986122886681098,7.9751692554798295
5.908082938168931,0.6931471805599453,5.162211233551045
1.3862943611198906,0.6931471805599453,5.153638355178593
3.091042453358316,1.791759469228055,8.518484357502437
3.1354942159291497,0.6931471805599453,4.900820428089049
4.07753744390572,0.6931471805599453,6.9110598129904375
5.497168225293202,0.6931471805599453,6.168543217293113
3.8066624897703196,0.6931471805599453,6.110247083097449
3.1354942159291497,1.6094379124341003,8.310978042729836
5.056245805348308,1.0986122886681098,5.292701627762401
2.4849066497880004,1.791759469228055,9.109029423519523
2.8903717578961645,1.0986122886681098,6.067429722163682
4.90527477843843,0.6931471805599453,6.562571204258897
4.04305126783455,0.6931471805599453,8.168866163607964
4.30406509320417,1.9459101490553132,7.81110665732229
3.8066624897703196,1.3862943611198906,8.065277779528966
4.204692619390966,2.0794415416798357,7.768207666517555
4.276666119016055,1.0986122886681098,6.854776354191251
4.553876891600541,1.0986122886681098,6.718868216346018
2.995732273553991,1.0986122886681098,7.082204261557526
3.9889840465642745,1.6094379124341003,7.204729049594601
2.3978952727983707,2.1972245773362196,7.100893128209941
2.8903717578961645,1.0986122886681098,6.610951732080795
5.241747015059643,1.0986122886681098,6.593783986707386
1.0986122886681098,3.4339872044851463,9.89291435274037
3.4965075614664802,2.0794415416798357,8.790742363252102
3.4011973816621555,1.791759469228055,8.276152945361936
2.8903717578961645,2.9444389791664403,8.899060720499207
4.007333185232471,0.6931471805599453,6.585316116572351
2.833213344056216,2.4849066497880004,8.82723638014411
3.1780538303479458,1.9459101490553132,9.489542087633343
1.6094379124341003,0.6931471805599453,6.525014994979364
2.4849066497880004,0.6931471805599453,6.269474999863032
3.367295829986474,1.6094379124341003,8.096400209353131
3.1780538303479458,2.3978952727983707,8.62709099798378
2.8903717578961645,2.1972245773362196,7.818422226986002
3.5263605246161616,1.9459101490553132,8.418106288764006
2.3978952727983707,1.3862943611198906,7.169857970780942
5.820082930352362,0.6931471805599453,5.816902804925467
1.791759469228055,2.3978952727983707,8.597653657970227
3.6888794541139363,0.6931471805599453,6.134265345739653
4.1588830833596715,1.0986122886681098,5.5767442414854775
5.117993812416755,1.0986122886681098,6.0747481512447195
2.833213344056216,2.0794415416798357,7.128576134926702
4.418840607796598,0.6931471805599453,6.950910549296065
3.091042453358316,1.3862943611198906,6.00314605188182
3.1780538303479458,2.4849066497880004,8.356747405587967
5.823045895483019,0.6931471805599453,7.682662153888476
4.574710978503383,1.791759469228055,8.222787230875806
2.9444389791664403,1.0986122886681098,6.180120167963518
5.455321115357702,0.6931471805599453,4.310799125385514
4.90527477843843,1.3862943611198906,7.174578816863813
3.295836866004329,1.0986122886681098,5.988660619775247
5.652489180268651,0.6931471805599453,5.178970608915471
4.969813299576001,1.0986122886681098,6.8911888096735625
4.204692619390966,1.0986122886681098,4.891701596682476
4.736198448394496,0.6931471805599453,6.418837907265026
5.5909869805108565,0.6931471805599453,6.926262950537876
5.869296913133774,0.6931471805599453,5.95246380975825
4.3694478524670215,1.0986122886681098,7.180115570136106
3.367295829986474,1.791759469228055,7.817061677081847
0.6931471805599453,1.791759469228055,7.629436465014086
4.174387269895637,0.6931471805599453,5.804652925041163
4.382026634673881,1.791759469228055,7.876737127834484
4.969813299576001,0.6931471805599453,6.39806234681208
3.6888794541139363,1.0986122886681098,5.266413817535028
2.995732273553991,2.4849066497880004,7.490400973937009
2.302585092994046,2.1972245773362196,8.408877201532766
0.6931471805599453,1.3862943611198906,7.183612715167257
4.418840607796598,1.3862943611198906,5.857104239599851
2.302585092994046,1.9459101490553132,7.567593835498341
4.110873864173311,1.6094379124341003,7.416546835435133
2.772588722239781,0.6931471805599453,4.838026416156094
3.4339872044851463,0.6931471805599453,5.860301775655642
4.882801922586371,0.6931471805599453,6.9940980992041535
4.532599493153256,1.0986122886681098,6.575563866544399
3.784189633918261,1.3862943611198906,9.441676670894656
3.4011973816621555,0.6931471805599453,5.899760357897641
3.1354942159291497,1.6094379124341003,8.625033629522884
3.044522437723423,2.8903717578961645,9.503102518971122
3.4339872044851463,1.3862943611198906,6.889774590946187
3.6109179126442243,0.6931471805599453,5.923453336491439
4.330733340286331,1.0986122886681098,6.9091443138264115
3.871201010907891,1.0986122886681098,7.058328137461511
5.293304824724492,1.0986122886681098,5.341376856008484
5.117993812416755,0.6931471805599453,4.566429357671661
4.382026634673881,0.6931471805599453,6.872987835288763
5.883322388488279,0.6931471805599453,5.1298987149230735
3.6888794541139363,1.0986122886681098,6.084089306213804
2.1972245773362196,2.3978952727983707,8.214270231095687
3.9318256327243257,1.0986122886681098,6.397862553264747
2.833213344056216,1.791759469228055,9.391991704219834
2.1972245773362196,0.6931471805599453,5.601971208509516
5.7430031878094825,1.0986122886681098,6.33276439774036
1.791759469228055,1.3862943611198906,7.666226609492505
5.717027701406222,0.6931471805599453,5.480013727948073
2.1972245773362196,2.0794415416798357,8.23820389374878
5.568344503761097,0.6931471805599453,6.12665081966305
5.66988092298052,0.6931471805599453,4.989888220951467
4.465908118654584,0.6931471805599453,5.865476063654188
3.1780538303479458,2.3978952727983707,9.148707492038316
1.0986122886681098,3.4965075614664802,8.324988557507531
3.713572066704308,1.0986122886681098,6.255001200981438
2.302585092994046,1.0986122886681098,6.928949094989139
5.429345628954441,0.6931471805599453,5.08475279001415
5.75890177387728,0.6931471805599453,5.391124416134243
3.6109179126442243,1.791759469228055,7.182982612166326
3.58351893845611,1.3862943611198906,6.441903020858877
3.091042453358316,1.0986122886681098,7.935769837637909
4.3694478524670215,0.6931471805599453,6.0899968031722285
5.5134287461649825,0.6931471805599453,6.032366538428407
3.713572066704308,0.6931471805599453,5.291846475417725
5.480638923341991,1.0986122886681098,6.239027502962935
1.3862943611198906,2.772588722239781,8.89321301083995
1.6094379124341003,2.302585092994046,7.757542894498013
5.459585514144159,1.0986122886681098,7.621244157199997
2.8903717578961645,0.6931471805599453,5.2879639544685455
2.1972245773362196,0.6931471805599453,4.976733742420574
3.6888794541139363,0.6931471805599453,5.3748153375207615
3.4011973816621555,1.0986122886681098,6.473396747218991
5.356586274672012,1.0986122886681098,9.196774773912752
5.762051382780177,0.6931471805599453,6.117766746972636
4.532599493153256,1.0986122886681098,6.083587835983788
4.700480365792417,1.3862943611198906,6.038109554931026
3.6635616461296463,2.3978952727983707,8.113492525763553
3.9512437185814275,1.0986122886681098,6.428541364981557
2.995732273553991,1.6094379124341003,8.245966975595675
2.3978952727983707,2.1972245773362196,8.01436219197595
3.4011973816621555,2.0794415416798357,6.940783782995926
3.4011973816621555,2.3978952727983707,7.863282108506616
5.25227342804663,1.791759469228055,6.359677669513258
4.0943445622221,0.6931471805599453,5.037731519757957
3.1354942159291497,0.6931471805599453,6.606920419952056
4.382026634673881,1.0986122886681098,5.541969178493598
4.110873864173311,0.6931471805599453,7.3655028587473295
4.3694478524670215,1.3862943611198906,7.0280684444921455
3.1780538303479458,1.791759469228055,7.6499497335130995
3.970291913552122,0.6931471805599453,7.085332264745334
4.31748811353631,0.6931471805599453,6.558254538791405
4.060443010546419,1.791759469228055,8.115335568501695
5.631211781821365,0.6931471805599453,5.757639147446912
1.0986122886681098,1.6094379124341003,7.73726297143202
4.564348191467836,1.0986122886681098,6.571303042160927
3.4011973816621555,0.6931471805599453,5.869240414362608
3.1354942159291497,0.6931471805599453,5.183523608545955
2.833213344056216,2.302585092994046,8.200354155974704
2.772588722239781,1.3862943611198906,7.20073081629489
1.0986122886681098,3.044522437723423,9.524469857917655
5.4510384535657,0.6931471805599453,5.199049364889368
5.6240175061873385,0.6931471805599453,5.723911845951367
4.672828834461906,1.0986122886681098,6.464790775403018
5.3612921657094255,1.0986122886681098,7.895368965589599
3.1780538303479458,2.302585092994046,8.798074188898816
2.4849066497880004,2.0794415416798357,8.407273409191232
1.6094379124341003,1.3862943611198906,6.668812575758953
2.3978952727983707,1.0986122886681098,7.1482513998271635
4.060443010546419,0.6931471805599453,6.463809184055691
4.0943445622221,1.6094379124341003,7.6801664025186325
4.51085950651685,1.0986122886681098,7.432590311121191
4.219507705176107,2.1972245773362196,8.70016453705169
3.5263605246161616,0.6931471805599453,6.511284599453549
5.480638923341991,0.6931471805599453,6.188469440812497
3.2188758248682006,1.3862943611198906,7.06951692181073
4.7535901911063645,0.6931471805599453,5.230573714461517
3.258096538021482,1.3862943611198906,6.9219145615400475
4.859812404361672,1.9459101490553132,8.11541328460481
4.875197323201151,0.6931471805599453,6.171512688316606
3.5553480614894135,1.6094379124341003,7.482220269767765
1.791759469228055,1.0986122886681098,7.206355036031724
3.1354942159291497,2.5649493574615367,8.222505302105255
5.049856007249537,0.6931471805599453,5.765347830314356
4.68213122712422,1.3862943611198906,6.4369673422476765
1.3862943611198906,0.6931471805599453,5.753968489569372
5.817111159963204,0.6931471805599453,4.74493212836325
5.805134968916488,0.6931471805599453,6.82543832049292
5.0106352940962555,1.0986122886681098,7.701132335950876
2.4849066497880004,1.791759469228055,6.401884028681278
2.8903717578961645,1.791759469228055,8.30700781907883
2.4849066497880004,1.6094379124341003,7.4049970586737315
2.995732273553991,0.6931471805599453,6.532407069777784
3.4339872044851463,0.6931471805599453,4.529152699564175
2.4849066497880004,0.6931471805599453,5.50573795739701
0.6931471805599453,2.4849066497880004,8.256031004164345
2.1972245773362196,2.302585092994046,8.49349048870337
5.786897381366708,0.6931471805599453,4.1588830833596715
4.07753744390572,0.6931471805599453,6.431540399799522
2.5649493574615367,1.6094379124341003,8.244898785891763
5.0238805208462765,1.3862943611198906,7.917547282845659
2.3978952727983707,1.791759469228055,8.005383750527514
5.802118375377063,0.6931471805599453,5.424509391785796
1.791759469228055,1.0986122886681098,6.415947661051908
3.6888794541139363,1.6094379124341003,7.586600674831223
3.258096538021482,1.9459101490553132,7.194729601037682
3.7612001156935624,2.5649493574615367,9.777326645314199
4.0943445622221,1.6094379124341003,7.015730373647435
0.6931471805599453,1.6094379124341003,6.761352837213469
2.772588722239781,3.1354942159291497,9.531593091360708
1.6094379124341003,3.4657359027997265,9.415793974716065
1.6094379124341003,2.772588722239781,9.045179131116987
2.1972245773362196,2.0794415416798357,7.733959364615189
3.367295829986474,1.9459101490553132,7.960002460651312
5.921578419643816,0.6931471805599453,4.501364017262502
4.74493212836325,0.6931471805599453,8.491836408313453
3.295836866004329,1.0986122886681098,7.1297862115656185
5.332718793265369,0.6931471805599453,5.966172379820607
3.367295829986474,1.9459101490553132,6.94389432559801
4.852030263919617,1.6094379124341003,6.753332895580138
4.2626798770413155,1.0986122886681098,6.769263030204804
2.0794415416798357,1.6094379124341003,6.368358698228111
3.4011973816621555,1.3862943611198906,6.865463454791294
2.1972245773362196,1.6094379124341003,8.505320994961897
4.394449154672439,1.0986122886681098,6.682997926190526
3.044522437723423,0.6931471805599453,5.393627546352362
4.276666119016055,0.6931471805599453,5.650908985049133
2.0794415416798357,2.1972245773362196,7.758692224146705
2.772588722239781,2.302585092994046,8.834816031986259
5.680172609017068,0.6931471805599453,6.404269320519532
3.4339872044851463,2.3978952727983707,7.906145678459555
2.772588722239781,2.772588722239781,9.180656121866383
4.584967478670572,1.3862943611198906,7.047534612510416
3.4011973816621555,2.6390573296152584,8.388707334356674
0.6931471805599453,0.6931471805599453,6.744706797531768
2.302585092994046,1.791759469228055,8.45741346257719
4.672828834461906,0.6931471805599453,5.841687621789754
1.6094379124341003,1.0986122886681098,6.960812516706486
5.0238805208462765,1.0986122886681098,6.939234566008755
4.276666119016055,0.6931471805599453,5.477509030333064
1.791759469228055,1.0986122886681098,6.47072210140631
1.3862943611198906,3.258096538021482,8.662631168498326
3.4965075614664802,1.9459101490553132,7.885001871924596
4.454347296253507,1.6094379124341003,6.906384339674138
1.6094379124341003,1.791759469228055,6.587646428909591
1.791759469228055,1.6094379124341003,6.9396511539657
5.918893854273146,0.6931471805599453,6.060990609756592
3.367295829986474,2.0794415416798357,7.867143813759015
2.4849066497880004,2.0794415416798357,8.2894641427604
4.276666119016055,1.6094379124341003,6.7302182580203365
4.74493212836325,0.6931471805599453,6.118119224230488
3.2188758248682006,2.5649493574615367,9.846753695617958
5.198497031265826,0.6931471805599453,5.469156586232957
5.459585514144159,0.6931471805599453,5.953113455724059
5.869296913133774,0.6931471805599453,4.713127327493184
5.755742213586912,1.0986122886681098,6.660024422032584
5.811140992976701,0.6931471805599453,5.459585514144159
5.921578419643816,0.6931471805599453,5.05209708390385
4.3694478524670215,1.0986122886681098,6.921697631104842
4.174387269895637,0.6931471805599453,6.060524083039477
4.90527477843843,1.0986122886681098,6.293659545728696
3.970291913552122,2.0794415416798357,9.965536571182271
1.0986122886681098,2.4849066497880004,8.342127645985029
0.6931471805599453,5.3471075307174685,10.405903614853912
1.6094379124341003,1.791759469228055,8.316759801128319
4.867534450455582,0.6931471805599453,5.623584199327089
4.406719247264253,0.6931471805599453,8.38201014985595
3.1780538303479458,1.9459101490553132,9.972565287088774
5.4680601411351315,1.3862943611198906,8.010273263812737
5.641907070938114,1.0986122886681098,8.246158446737232
4.477336814478207,0.6931471805599453,4.72809553282539
2.833213344056216,2.6390573296152584,8.966439112421154
4.770684624465665,1.0986122886681098,7.934724759609325
3.970291913552122,1.3862943611198906,7.334616515331031
2.1972245773362196,1.0986122886681098,7.549356501658852
4.9344739331306915,1.0986122886681098,6.204719365671822
5.762051382780177,0.6931471805599453,7.435367220848186
1.6094379124341003,2.0794415416798357,8.852325959921869
5.480638923341991,0.6931471805599453,7.042810509975002
5.356586274672012,0.6931471805599453,7.209673041460572
4.110873864173311,0.6931471805599453,6.795112758210396
2.8903717578961645,1.791759469228055,7.23492725912033
3.044522437723423,1.9459101490553132,6.713235627004493
3.6635616461296463,2.1972245773362196,8.289629887368429
4.174387269895637,1.0986122886681098,6.718699095412067
1.791759469228055,1.791759469228055,7.754447241564618
1.0986122886681098,1.9459101490553132,7.708370253328926
2.302585092994046,1.0986122886681098,6.280058703484731
5.8998973535824915,0.6931471805599453,5.74604343337071
2.3978952727983707,1.3862943611198906,6.141305955347142
4.189654742026425,0.6931471805599453,4.530985287798715
5.262690188904886,0.6931471805599453,5.786651952478496
5.926926025970411,0.6931471805599453,5.265794174842477
5.552959584921617,0.6931471805599453,5.995307154825432
5.817111159963204,1.0986122886681098,6.303497710423594
3.9889840465642745,1.0986122886681098,6.758570581561217
2.995732273553991,0.6931471805599453,6.067221159507229
5.905361848054571,0.6931471805599453,5.541381185297377
2.3978952727983707,1.3862943611198906,8.85052335403181
5.236441962829949,0.6931471805599453,6.060477418394936
3.6375861597263857,1.3862943611198906,6.183426980938617
5.187385805840755,0.6931471805599453,6.1950378441253156
5.568344503761097,1.3862943611198906,6.245816025546385
3.828641396489095,0.6931471805599453,5.440858053330147
4.634728988229636,0.6931471805599453,4.843556966714995
5.003946305945459,1.0986122886681098,6.970222907300612
4.574710978503383,1.0986122886681098,6.351234695954017
5.641907070938114,0.6931471805599453,5.118233304694274
5.572154032177765,0.6931471805599453,7.341535698070348
1.3862943611198906,1.6094379124341003,6.849426769082011
5.3706380281276624,0.6931471805599453,4.540311613639595
4.276666119016055,1.0986122886681098,6.856335660826602
4.330733340286331,1.791759469228055,7.473353138595107
4.110873864173311,0.6931471805599453,5.986753467377863
1.3862943611198906,2.0794415416798357,7.296901285267718
1.9459101490553132,1.3862943611198906,6.066456057398334
1.3862943611198906,1.9459101490553132,6.927273552128017
5.823045895483019,1.0986122886681098,5.683579767338681
3.6635616461296463,1.9459101490553132,8.826975250212882
5.572154032177765,0.6931471805599453,5.3755098623779425
3.4965075614664802,1.0986122886681098,5.950720674536128
4.983606621708336,0.6931471805599453,6.0363901104609745
5.648974238161206,0.6931471805599453,5.7474165116762626
4.0943445622221,1.6094379124341003,7.867626437402386
5.159055299214529,0.6931471805599453,4.906015244966153
3.5553480614894135,1.0986122886681098,6.5116710326797245
1.3862943611198906,2.70805020110221,8.629167388389371
4.976733742420574,1.6094379124341003,7.911239704558553
1.791759469228055,3.258096538021482,8.292192917458863
4.2626798770413155,1.0986122886681098,7.0210750356778515
4.204692619390966,2.1972245773362196,7.440299340765267
3.4011973816621555,1.0986122886681098,5.789837839256022
5.5909869805108565,1.6094379124341003,5.8723712784711255
3.1354942159291497,0.6931471805599453,6.738910501075306
3.4657359027997265,1.0986122886681098,6.918982022596603
4.584967478670572,0.6931471805599453,4.8889195354121595
5.69035945432406,0.6931471805599453,5.744764456377822
4.912654885736052,1.9459101490553132,7.579729894309281
4.382026634673881,1.3862943611198906,7.183301509089395
5.924255797414532,0.6931471805599453,3.66612246699132
2.1972245773362196,1.9459101490553132,7.683302386789297
5.356586274672012,1.0986122886681098,7.009770204388867
3.970291913552122,0.6931471805599453,6.258050656265029
4.9344739331306915,0.6931471805599453,4.998022756045412
3.295836866004329,1.0986122886681098,7.358340332174572
5.648974238161206,0.6931471805599453,6.3281510464875765
3.295836866004329,2.0794415416798357,8.296631304736238
5.231108616854587,1.9459101490553132,7.3827837624756185
4.442651256490317,1.0986122886681098,5.9444777558836455
5.793013608384144,1.0986122886681098,6.398545016483998
5.645446897643238,0.6931471805599453,5.926926025970411
4.969813299576001,1.0986122886681098,5.841310038608051
4.07753744390572,1.0986122886681098,7.704820935960926
1.6094379124341003,2.5649493574615367,7.337438090181038
5.4680601411351315,1.0986122886681098,6.752258693830513
3.828641396489095,1.3862943611198906,6.353012598149689
5.6240175061873385,0.6931471805599453,5.700443573390687
2.302585092994046,1.0986122886681098,7.288955016552379
3.258096538021482,1.6094379124341003,6.5574457470395595
4.48863636973214,0.6931471805599453,5.736733574795887
4.1588830833596715,1.3862943611198906,7.0700611857921905
4.23410650459726,1.0986122886681098,7.229403900997191
5.3706380281276624,1.0986122886681098,5.87245576052578
3.2188758248682006,0.6931471805599453,5.934153180394868
5.231108616854587,1.3862943611198906,5.805134968916488
3.4657359027997265,0.6931471805599453,5.179252259389097
3.7612001156935624,1.0986122886681098,5.923720895021463
5.327876168789581,1.0986122886681098,5.382198850528739
2.302585092994046,3.367295829986474,9.778804894130932
5.583496308781699,0.6931471805599453,4.939354092091292
2.9444389791664403,1.0986122886681098,6.208710743156108
2.5649493574615367,1.791759469228055,7.979616254055095
5.176149732573829,1.0986122886681098,6.621405651764134
3.713572066704308,1.791759469228055,7.686928768177821
3.1780538303479458,2.1972245773362196,8.031398334442155
1.3862943611198906,1.791759469228055,7.416558859796489
1.791759469228055,1.791759469228055,7.817879034084852
5.0106352940962555,1.0986122886681098,5.898937989430242
4.941642422609304,1.6094379124341003,7.988186624712898
4.859812404361672,0.6931471805599453,6.38856140554563
2.1972245773362196,1.9459101490553132,7.197577559553778
2.8903717578961645,0.6931471805599453,5.098524063842042
2.302585092994046,3.6375861597263857,9.716440246960428
5.087596335232384,0.6931471805599453,6.007288682454868
4.174387269895637,0.6931471805599453,5.158020281009314
4.48863636973214,1.6094379124341003,6.840225622188537
1.791759469228055,1.0986122886681098,6.5439837854231016
3.58351893845611,1.791759469228055,7.632255767200078
5.746203190540153,0.6931471805599453,4.777862193806203
4.3694478524670215,1.0986122886681098,6.032606490439157
3.1354942159291497,2.772588722239781,10.646780168946005
3.2188758248682006,1.3862943611198906,6.411046212773516
1.0986122886681098,2.0794415416798357,7.678650228164007
2.8903717578961645,1.6094379124341003,6.970636177021338
2.772588722239781,1.6094379124341003,7.316727563085719
3.295836866004329,0.6931471805599453,4.7461487792476635
4.174387269895637,2.1972245773362196,9.357276518099342
4.02535169073515,1.0986122886681098,6.803161136252212
4.882801922586371,1.3862943611198906,6.517080256346608
3.6109179126442243,1.0986122886681098,6.406071078133402
5.666426688112432,0.6931471805599453,6.139776787799188
4.976733742420574,1.9459101490553132,7.380872805015112
2.833213344056216,2.0794415416798357,7.63334544803145
3.4657359027997265,2.1972245773362196,8.335244365149629
1.0986122886681098,1.3862943611198906,7.519692404116539
2.302585092994046,1.9459101490553132,6.970795803683085
1.9459101490553132,1.6094379124341003,7.236188143419333
2.3978952727983707,0.6931471805599453,5.801665100458068
0.6931471805599453,2.4849066497880004,8.46761631787212
5.726847747587197,0.6931471805599453,4.691989877940651
2.3978952727983707,2.1972245773362196,8.298673931566155
2.0794415416798357,1.0986122886681098,5.588708266810736
2.1972245773362196,2.1972245773362196,7.527056760684021
4.499809670330265,0.6931471805599453,6.647441909990047
2.3978952727983707,0.6931471805599453,5.0825217528963655
5.883322388488279,1.0986122886681098,7.415716805133478
4.727387818712341,0.6931471805599453,4.919615895709087
2.0794415416798357,1.6094379124341003,6.00751012552645
1.6094379124341003,4.465908118654584,9.322857120608939
5.293304824724492,0.6931471805599453,4.982235819574558
5.3612921657094255,0.6931471805599453,6.60610949951297
5.056245805348308,0.6931471805599453,3.6948615257914836
5.0689042022202315,2.302585092994046,8.905973207660795
3.4339872044851463,1.0986122886681098,5.922168058105325
5.497168225293202,0.6931471805599453,5.970087681348397
2.995732273553991,0.6931471805599453,4.590056548178043
0.6931471805599453,1.0986122886681098,7.123173063265281
4.31748811353631,1.0986122886681098,6.327400925897314
5.680172609017068,0.6931471805599453,6.228155910967461
1.3862943611198906,2.772588722239781,8.842909215405916
3.4657359027997265,1.3862943611198906,6.017375928892483
3.1780538303479458,1.0986122886681098,6.22408306878471
3.1780538303479458,1.6094379124341003,6.030108170700187
1.6094379124341003,1.3862943611198906,6.882868147474188
4.454347296253507,0.6931471805599453,5.358094570583897
3.1354942159291497,1.6094379124341003,7.113052528147638
5.2832037287379885,1.3862943611198906,6.124420774356607
4.68213122712422,1.3862943611198906,6.283854271159006
1.6094379124341003,2.6390573296152584,9.18880718813043
5.765191102784844,0.6931471805599453,4.803611124661929
4.672828834461906,1.3862943611198906,5.010968571886377
2.5649493574615367,2.9444389791664403,8.640633085723934
5.1647859739235145,1.0986122886681098,6.243584206658709
4.04305126783455,0.6931471805599453,4.413646418429337
5.780743515792329,0.6931471805599453,5.440120702122399
5.921578419643816,0.6931471805599453,3.942552210462969
2.302585092994046,2.1972245773362196,7.407220618377492
0.6931471805599453,2.6390573296152584,8.478855608188903
2.4849066497880004,2.3978952727983707,8.151125703889235
3.9889840465642745,1.791759469228055,8.113917684381065
4.30406509320417,1.3862943611198906,6.673158893621945
2.0794415416798357,0.6931471805599453,5.3230099791384085
2.833213344056216,3.367295829986474,8.892707553816384
1.6094379124341003,2.302585092994046,7.869929096421559
4.174387269895637,1.0986122886681098,6.537995095494749
0.6931471805599453,1.791759469228055,6.883831370862763
4.74493212836325,1.9459101490553132,8.841158975945264
3.1780538303479458,1.0986122886681098,6.49574882283055
3.4657359027997265,1.3862943611198906,7.129698109719828
2.4849066497880004,1.0986122886681098,6.6246493864952445
3.970291913552122,1.0986122886681098,6.918873244715984
5.8805329864007,0.6931471805599453,5.255148871146658
4.02535169073515,1.0986122886681098,6.467341519456512
4.31748811353631,1.0986122886681098,6.827499215216475
4.9344739331306915,1.3862943611198906,6.782271417936915
4.394449154672439,1.3862943611198906,6.812851016782114
2.302585092994046,1.0986122886681098,6.519132538569087
5.6131281063880705,0.6931471805599453,6.248854923817375
5.676753802268282,0.6931471805599453,6.330558344434147
4.605170185988092,0.6931471805599453,5.724499716244923
3.4657359027997265,1.0986122886681098,6.446211761854101
3.4965075614664802,2.3978952727983707,8.082877889943946
2.70805020110221,1.6094379124341003,7.506817029425575
4.174387269895637,1.0986122886681098,6.488718490843878
2.772588722239781,2.8903717578961645,8.672119570311168
5.3612921657094255,0.6931471805599453,5.8555016292920445
4.3694478524670215,1.3862943611198906,7.102836747411359
3.258096538021482,1.3862943611198906,5.607271574275358
5.5254529391317835,0.6931471805599453,5.2171073111224935
5.541263545158426,0.6931471805599453,5.731819083350057
4.290459441148391,0.6931471805599453,5.519899699795292
5.2574953720277815,0.6931471805599453,5.85214500685857
2.6390573296152584,1.6094379124341003,7.009038493734221
5.924255797414532,0.6931471805599453,5.3320422359496575
3.2188758248682006,1.0986122886681098,6.1565551669735745
4.418840607796598,0.6931471805599453,4.757547866408974
